a5-1ws3 - Wenner-Schlumberger array
2.00000
7
76
1
0
       3.000         2.000         1.000       819.601
       5.000         2.000         2.000       327.727
       7.000         2.000         3.000       409.526
       9.000         2.000         4.000       459.256
       5.000         2.000         1.000       583.923
       7.000         2.000         2.000       529.358
       9.000         2.000         3.000       438.345
      11.000         2.000         4.000       386.850
       7.000         2.000         1.000      1426.909
       9.000         2.000         2.000       597.859
      11.000         2.000         3.000       541.716
      13.000         2.000         4.000       377.318
       9.000         2.000         1.000       935.436
      11.000         2.000         2.000       636.031
      13.000         2.000         3.000       410.287
      15.000         2.000         4.000       364.578
      11.000         2.000         1.000      1262.749
      13.000         2.000         2.000       763.615
      15.000         2.000         3.000       444.864
      17.000         2.000         4.000       433.207
      13.000         2.000         1.000      1070.543
      15.000         2.000         2.000       580.164
      17.000         2.000         3.000       470.846
      19.000         2.000         4.000       917.750
      15.000         2.000         1.000      1189.837
      17.000         2.000         2.000       588.397
      19.000         2.000         3.000       903.501
      21.000         2.000         4.000       480.473
      17.000         2.000         1.000       950.174
      19.000         2.000         2.000      1012.853
      21.000         2.000         3.000       461.688
      23.000         2.000         4.000       495.733
      19.000         2.000         1.000      1503.770
      21.000         2.000         2.000       561.842
      23.000         2.000         3.000       484.767
      25.000         2.000         4.000       536.561
      21.000         2.000         1.000       898.157
      23.000         2.000         2.000       574.975
      25.000         2.000         3.000       496.036
      27.000         2.000         4.000       467.455
      23.000         2.000         1.000      1168.257
      25.000         2.000         2.000       620.304
      27.000         2.000         3.000       513.430
      29.000         2.000         4.000       455.168
      25.000         2.000         1.000       965.752
      27.000         2.000         2.000       512.723
      29.000         2.000         3.000       439.447
      31.000         2.000         4.000       451.515
      27.000         2.000         1.000      1065.125
      29.000         2.000         2.000       491.223
      31.000         2.000         3.000       448.489
      33.000         2.000         4.000       518.339
      29.000         2.000         1.000       985.238
      31.000         2.000         2.000       543.083
      33.000         2.000         3.000       537.349
      35.000         2.000         4.000       496.071
      31.000         2.000         1.000      1045.933
      33.000         2.000         2.000       555.705
      35.000         2.000         3.000       509.500
      37.000         2.000         4.000       738.228
      33.000         2.000         1.000      1256.316
      35.000         2.000         2.000       531.029
      37.000         2.000         3.000       737.612
      39.000         2.000         4.000       535.306
      35.000         2.000         1.000       892.116
      37.000         2.000         2.000       842.565
      39.000         2.000         3.000       475.490
      37.000         2.000         1.000      1413.760
      39.000         2.000         2.000       616.759
      41.000         2.000         3.000       699.094
      39.000         2.000         1.000       901.981
      41.000         2.000         2.000       656.079
      41.000         2.000         1.000      1223.247
      43.000         2.000         2.000       749.877
      43.000         2.000         1.000       924.828
      45.000         2.000         1.000       993.580
0
0
0
0
0
