a5-1ws4 - Wenner-Schlumberger array
2.00000
7
74
1
0
       3.000         2.000         1.000       603.545
       5.000         2.000         2.000       385.604
       7.000         2.000         3.000       374.737
       9.000         2.000         4.000       443.208
       5.000         2.000         1.000       973.268
       7.000         2.000         2.000       409.536
       9.000         2.000         3.000       464.048
      11.000         2.000         4.000       423.801
       7.000         2.000         1.000       838.789
       9.000         2.000         2.000       590.487
      11.000         2.000         3.000       484.159
      13.000         2.000         4.000       489.441
       9.000         2.000         1.000      1394.518
      11.000         2.000         2.000       654.907
      13.000         2.000         3.000       602.716
      15.000         2.000         4.000       420.282
      11.000         2.000         1.000       992.109
      13.000         2.000         2.000       752.484
      15.000         2.000         3.000       437.885
      17.000         2.000         4.000       541.709
      13.000         2.000         1.000      1412.814
      15.000         2.000         2.000       607.218
      17.000         2.000         3.000       619.528
      19.000         2.000         4.000       801.280
      15.000         2.000         1.000      1079.166
      17.000         2.000         2.000       676.081
      19.000         2.000         3.000       818.618
      21.000         2.000         4.000       581.280
      17.000         2.000         1.000      1549.482
      19.000         2.000         2.000       891.209
      21.000         2.000         3.000       610.404
      23.000         2.000         4.000       549.422
      19.000         2.000         1.000      1022.371
      21.000         2.000         2.000       660.132
      23.000         2.000         3.000       440.383
      25.000         2.000         4.000       756.773
      21.000         2.000         1.000      1226.388
      23.000         2.000         2.000       476.764
      25.000         2.000         3.000       692.974
      27.000         2.000         4.000       439.307
      23.000         2.000         1.000       727.028
      25.000         2.000         2.000       665.608
      27.000         2.000         3.000       517.976
      29.000         2.000         4.000       302.351
      25.000         2.000         1.000       960.349
      27.000         2.000         2.000       484.576
      29.000         2.000         3.000       409.493
      31.000         2.000         4.000       475.582
      27.000         2.000         1.000       702.843
      29.000         2.000         2.000       363.126
      31.000         2.000         3.000       423.168
      33.000         2.000         4.000       615.070
      29.000         2.000         1.000       802.955
      31.000         2.000         2.000       521.696
      33.000         2.000         3.000       619.672
      29.000         2.000         1.000       804.698
      31.000         2.000         2.000       530.491
      33.000         2.000         3.000       613.777
      31.000         2.000         1.000       811.141
      33.000         2.000         2.000       559.149
      35.000         2.000         3.000       684.959
      37.000         2.000         4.000       894.184
      33.000         2.000         1.000      1064.085
      35.000         2.000         2.000       742.158
      37.000         2.000         3.000       703.145
      39.000         2.000         4.000       496.478
      35.000         2.000         1.000      1170.998
      37.000         2.000         2.000       855.682
      39.000         2.000         3.000       443.863
      37.000         2.000         1.000      1464.363
      39.000         2.000         2.000       480.379
      41.000         2.000         3.000       779.596
      39.000         2.000         1.000      1147.627
      41.000         2.000         2.000       860.364
0
0
0
0
0
