Two Blocks
   1.00
1
195
1
0
4     8.0000,0.0     11.0000,0.0      9.0000,0.0     10.0000,0.0       9.8739
4     9.0000,0.0     12.0000,0.0     10.0000,0.0     11.0000,0.0      10.1271
4    10.0000,0.0     13.0000,0.0     11.0000,0.0     12.0000,0.0      10.2803
4    11.0000,0.0     14.0000,0.0     12.0000,0.0     13.0000,0.0       9.9110
4    12.0000,0.0     15.0000,0.0     13.0000,0.0     14.0000,0.0       9.8971
4    13.0000,0.0     16.0000,0.0     14.0000,0.0     15.0000,0.0      10.8644
4    14.0000,0.0     17.0000,0.0     15.0000,0.0     16.0000,0.0      14.2049
4    15.0000,0.0     18.0000,0.0     16.0000,0.0     17.0000,0.0      15.6126
4    16.0000,0.0     19.0000,0.0     17.0000,0.0     18.0000,0.0      15.6041
4    17.0000,0.0     20.0000,0.0     18.0000,0.0     19.0000,0.0      16.1025
4    18.0000,0.0     21.0000,0.0     19.0000,0.0     20.0000,0.0      13.4593
4    19.0000,0.0     22.0000,0.0     20.0000,0.0     21.0000,0.0      11.0066
4    20.0000,0.0     23.0000,0.0     21.0000,0.0     22.0000,0.0      10.2605
4    21.0000,0.0     24.0000,0.0     22.0000,0.0     23.0000,0.0       9.6440
4    22.0000,0.0     25.0000,0.0     23.0000,0.0     24.0000,0.0       9.9938
4    23.0000,0.0     26.0000,0.0     24.0000,0.0     25.0000,0.0       9.8622
4    24.0000,0.0     27.0000,0.0     25.0000,0.0     26.0000,0.0      10.0548
4    25.0000,0.0     28.0000,0.0     26.0000,0.0     27.0000,0.0       9.5527
4    26.0000,0.0     29.0000,0.0     27.0000,0.0     28.0000,0.0       9.8536
4    27.0000,0.0     30.0000,0.0     28.0000,0.0     29.0000,0.0       9.9739
4    28.0000,0.0     31.0000,0.0     29.0000,0.0     30.0000,0.0      10.1876
4    29.0000,0.0     32.0000,0.0     30.0000,0.0     31.0000,0.0      10.0610
4    30.0000,0.0     33.0000,0.0     31.0000,0.0     32.0000,0.0       9.9028
4    31.0000,0.0     34.0000,0.0     32.0000,0.0     33.0000,0.0       9.8591
4    32.0000,0.0     35.0000,0.0     33.0000,0.0     34.0000,0.0       9.8434
4     0.0000,0.0      6.0000,0.0      2.0000,0.0      4.0000,0.0       9.8115
4     1.0000,0.0      7.0000,0.0      3.0000,0.0      5.0000,0.0       9.9218
4     2.0000,0.0      8.0000,0.0      4.0000,0.0      6.0000,0.0       9.8190
4     3.0000,0.0      9.0000,0.0      5.0000,0.0      7.0000,0.0       9.7598
4     4.0000,0.0     10.0000,0.0      6.0000,0.0      8.0000,0.0      10.0038
4     5.0000,0.0     11.0000,0.0      7.0000,0.0      9.0000,0.0      10.1215
4     6.0000,0.0     12.0000,0.0      8.0000,0.0     10.0000,0.0      10.0084
4     7.0000,0.0     13.0000,0.0      9.0000,0.0     11.0000,0.0      10.2144
4     8.0000,0.0     14.0000,0.0     10.0000,0.0     12.0000,0.0      10.2565
4     9.0000,0.0     15.0000,0.0     11.0000,0.0     13.0000,0.0      10.3497
4    10.0000,0.0     16.0000,0.0     12.0000,0.0     14.0000,0.0      10.9248
4    11.0000,0.0     17.0000,0.0     13.0000,0.0     15.0000,0.0      12.1712
4    12.0000,0.0     18.0000,0.0     14.0000,0.0     16.0000,0.0      14.7083
4    13.0000,0.0     19.0000,0.0     15.0000,0.0     17.0000,0.0      14.7429
4    14.0000,0.0     20.0000,0.0     16.0000,0.0     18.0000,0.0      14.1830
4    15.0000,0.0     21.0000,0.0     17.0000,0.0     19.0000,0.0      13.8790
4    16.0000,0.0     22.0000,0.0     18.0000,0.0     20.0000,0.0      15.8210
4    17.0000,0.0     23.0000,0.0     19.0000,0.0     21.0000,0.0      14.9080
4    18.0000,0.0     24.0000,0.0     20.0000,0.0     22.0000,0.0      12.1864
4    19.0000,0.0     25.0000,0.0     21.0000,0.0     23.0000,0.0      11.1996
4    20.0000,0.0     26.0000,0.0     22.0000,0.0     24.0000,0.0      10.2841
4    21.0000,0.0     27.0000,0.0     23.0000,0.0     25.0000,0.0       9.8119
4    22.0000,0.0     28.0000,0.0     24.0000,0.0     26.0000,0.0      10.1367
4    23.0000,0.0     29.0000,0.0     25.0000,0.0     27.0000,0.0      10.3940
4    24.0000,0.0     30.0000,0.0     26.0000,0.0     28.0000,0.0      10.0577
4    25.0000,0.0     31.0000,0.0     27.0000,0.0     29.0000,0.0       9.9257
4    26.0000,0.0     32.0000,0.0     28.0000,0.0     30.0000,0.0      10.4409
4    27.0000,0.0     33.0000,0.0     29.0000,0.0     31.0000,0.0      10.0700
4    28.0000,0.0     34.0000,0.0     30.0000,0.0     32.0000,0.0      10.0851
4    29.0000,0.0     35.0000,0.0     31.0000,0.0     33.0000,0.0       9.8195
4     0.0000,0.0      9.0000,0.0      3.0000,0.0      6.0000,0.0       9.8870
4     1.0000,0.0     10.0000,0.0      4.0000,0.0      7.0000,0.0       9.9196
4     2.0000,0.0     11.0000,0.0      5.0000,0.0      8.0000,0.0       9.9103
4     3.0000,0.0     12.0000,0.0      6.0000,0.0      9.0000,0.0       9.7673
4     4.0000,0.0     13.0000,0.0      7.0000,0.0     10.0000,0.0      10.1603
4     5.0000,0.0     14.0000,0.0      8.0000,0.0     11.0000,0.0      10.5460
4     6.0000,0.0     15.0000,0.0      9.0000,0.0     12.0000,0.0      10.4415
4     7.0000,0.0     16.0000,0.0     10.0000,0.0     13.0000,0.0      10.6737
4     8.0000,0.0     17.0000,0.0     11.0000,0.0     14.0000,0.0      11.1403
4     9.0000,0.0     18.0000,0.0     12.0000,0.0     15.0000,0.0      11.5305
4    10.0000,0.0     19.0000,0.0     13.0000,0.0     16.0000,0.0      11.9630
4    11.0000,0.0     20.0000,0.0     14.0000,0.0     17.0000,0.0      12.1404
4    12.0000,0.0     21.0000,0.0     15.0000,0.0     18.0000,0.0      12.4364
4    13.0000,0.0     22.0000,0.0     16.0000,0.0     19.0000,0.0      13.1216
4    14.0000,0.0     23.0000,0.0     17.0000,0.0     20.0000,0.0      12.4709
4    15.0000,0.0     24.0000,0.0     18.0000,0.0     21.0000,0.0      12.5002
4    16.0000,0.0     25.0000,0.0     19.0000,0.0     22.0000,0.0      11.9132
4    17.0000,0.0     26.0000,0.0     20.0000,0.0     23.0000,0.0      11.6794
4    18.0000,0.0     27.0000,0.0     21.0000,0.0     24.0000,0.0      11.2595
4    19.0000,0.0     28.0000,0.0     22.0000,0.0     25.0000,0.0      11.0068
4    20.0000,0.0     29.0000,0.0     23.0000,0.0     26.0000,0.0      10.0698
4    21.0000,0.0     30.0000,0.0     24.0000,0.0     27.0000,0.0      10.1376
4    22.0000,0.0     31.0000,0.0     25.0000,0.0     28.0000,0.0      10.0161
4    23.0000,0.0     32.0000,0.0     26.0000,0.0     29.0000,0.0       9.7849
4    24.0000,0.0     33.0000,0.0     27.0000,0.0     30.0000,0.0      10.1243
4    25.0000,0.0     34.0000,0.0     28.0000,0.0     31.0000,0.0       9.9068
4    26.0000,0.0     35.0000,0.0     29.0000,0.0     32.0000,0.0       9.7497
4     0.0000,0.0     12.0000,0.0      4.0000,0.0      8.0000,0.0       9.9668
4     1.0000,0.0     13.0000,0.0      5.0000,0.0      9.0000,0.0      10.6750
4     2.0000,0.0     14.0000,0.0      6.0000,0.0     10.0000,0.0      10.2287
4     3.0000,0.0     15.0000,0.0      7.0000,0.0     11.0000,0.0      10.1906
4     4.0000,0.0     16.0000,0.0      8.0000,0.0     12.0000,0.0      10.7336
4     5.0000,0.0     17.0000,0.0      9.0000,0.0     13.0000,0.0      10.7740
4     6.0000,0.0     18.0000,0.0     10.0000,0.0     14.0000,0.0      11.4905
4     7.0000,0.0     19.0000,0.0     11.0000,0.0     15.0000,0.0      10.4245
4     8.0000,0.0     20.0000,0.0     12.0000,0.0     16.0000,0.0      10.1794
4     9.0000,0.0     21.0000,0.0     13.0000,0.0     17.0000,0.0      11.3615
4    10.0000,0.0     22.0000,0.0     14.0000,0.0     18.0000,0.0      12.1411
4    11.0000,0.0     23.0000,0.0     15.0000,0.0     19.0000,0.0      11.8328
4    12.0000,0.0     24.0000,0.0     16.0000,0.0     20.0000,0.0      12.4149
4    13.0000,0.0     25.0000,0.0     17.0000,0.0     21.0000,0.0      11.5185
4    14.0000,0.0     26.0000,0.0     18.0000,0.0     22.0000,0.0      11.2482
4    15.0000,0.0     27.0000,0.0     19.0000,0.0     23.0000,0.0      10.1173
4    16.0000,0.0     28.0000,0.0     20.0000,0.0     24.0000,0.0      10.5720
4    17.0000,0.0     29.0000,0.0     21.0000,0.0     25.0000,0.0      10.6407
4    18.0000,0.0     30.0000,0.0     22.0000,0.0     26.0000,0.0      10.8656
4    19.0000,0.0     31.0000,0.0     23.0000,0.0     27.0000,0.0      10.6127
4    20.0000,0.0     32.0000,0.0     24.0000,0.0     28.0000,0.0      10.2483
4    21.0000,0.0     33.0000,0.0     25.0000,0.0     29.0000,0.0       9.8280
4    22.0000,0.0     34.0000,0.0     26.0000,0.0     30.0000,0.0      10.4657
4    23.0000,0.0     35.0000,0.0     27.0000,0.0     31.0000,0.0       9.6913
4     0.0000,0.0     15.0000,0.0      5.0000,0.0     10.0000,0.0      10.2514
4     1.0000,0.0     16.0000,0.0      6.0000,0.0     11.0000,0.0      10.4850
4     2.0000,0.0     17.0000,0.0      7.0000,0.0     12.0000,0.0      10.6887
4     3.0000,0.0     18.0000,0.0      8.0000,0.0     13.0000,0.0      10.5567
4     4.0000,0.0     19.0000,0.0      9.0000,0.0     14.0000,0.0       9.9279
4     5.0000,0.0     20.0000,0.0     10.0000,0.0     15.0000,0.0       9.7468
4     6.0000,0.0     21.0000,0.0     11.0000,0.0     16.0000,0.0       9.7064
4     7.0000,0.0     22.0000,0.0     12.0000,0.0     17.0000,0.0      10.7594
4     8.0000,0.0     23.0000,0.0     13.0000,0.0     18.0000,0.0      11.0641
4     9.0000,0.0     24.0000,0.0     14.0000,0.0     19.0000,0.0      11.5278
4    10.0000,0.0     25.0000,0.0     15.0000,0.0     20.0000,0.0      11.4268
4    11.0000,0.0     26.0000,0.0     16.0000,0.0     21.0000,0.0      11.6370
4    12.0000,0.0     27.0000,0.0     17.0000,0.0     22.0000,0.0      11.0623
4    13.0000,0.0     28.0000,0.0     18.0000,0.0     23.0000,0.0      10.1847
4    14.0000,0.0     29.0000,0.0     19.0000,0.0     24.0000,0.0       9.8587
4    15.0000,0.0     30.0000,0.0     20.0000,0.0     25.0000,0.0       9.6421
4    16.0000,0.0     31.0000,0.0     21.0000,0.0     26.0000,0.0       9.6549
4    17.0000,0.0     32.0000,0.0     22.0000,0.0     27.0000,0.0      10.4427
4    18.0000,0.0     33.0000,0.0     23.0000,0.0     28.0000,0.0      11.1001
4    19.0000,0.0     34.0000,0.0     24.0000,0.0     29.0000,0.0      10.6570
4    20.0000,0.0     35.0000,0.0     25.0000,0.0     30.0000,0.0      10.1311
4     0.0000,0.0     18.0000,0.0      6.0000,0.0     12.0000,0.0      10.4040
4     1.0000,0.0     19.0000,0.0      7.0000,0.0     13.0000,0.0       9.8983
4     2.0000,0.0     20.0000,0.0      8.0000,0.0     14.0000,0.0       9.7396
4     3.0000,0.0     21.0000,0.0      9.0000,0.0     15.0000,0.0       9.4606
4     4.0000,0.0     22.0000,0.0     10.0000,0.0     16.0000,0.0       9.7258
4     5.0000,0.0     23.0000,0.0     11.0000,0.0     17.0000,0.0      10.4482
4     6.0000,0.0     24.0000,0.0     12.0000,0.0     18.0000,0.0      10.7544
4     7.0000,0.0     25.0000,0.0     13.0000,0.0     19.0000,0.0      11.6769
4     8.0000,0.0     26.0000,0.0     14.0000,0.0     20.0000,0.0      11.2549
4     9.0000,0.0     27.0000,0.0     15.0000,0.0     21.0000,0.0      11.0145
4    10.0000,0.0     28.0000,0.0     16.0000,0.0     22.0000,0.0      10.9794
4    11.0000,0.0     29.0000,0.0     17.0000,0.0     23.0000,0.0      10.9353
4    12.0000,0.0     30.0000,0.0     18.0000,0.0     24.0000,0.0      10.6860
4    13.0000,0.0     31.0000,0.0     19.0000,0.0     25.0000,0.0       9.4707
4    14.0000,0.0     32.0000,0.0     20.0000,0.0     26.0000,0.0       9.5119
4    15.0000,0.0     33.0000,0.0     21.0000,0.0     27.0000,0.0       9.6920
4    16.0000,0.0     34.0000,0.0     22.0000,0.0     28.0000,0.0       9.7653
4    17.0000,0.0     35.0000,0.0     23.0000,0.0     29.0000,0.0       9.9764
4     0.0000,0.0     21.0000,0.0      7.0000,0.0     14.0000,0.0       9.3313
4     1.0000,0.0     22.0000,0.0      8.0000,0.0     15.0000,0.0       9.3215
4     2.0000,0.0     23.0000,0.0      9.0000,0.0     16.0000,0.0       9.2562
4     3.0000,0.0     24.0000,0.0     10.0000,0.0     17.0000,0.0      10.4877
4     4.0000,0.0     25.0000,0.0     11.0000,0.0     18.0000,0.0      10.7432
4     5.0000,0.0     26.0000,0.0     12.0000,0.0     19.0000,0.0      10.7791
4     6.0000,0.0     27.0000,0.0     13.0000,0.0     20.0000,0.0      11.2786
4     7.0000,0.0     28.0000,0.0     14.0000,0.0     21.0000,0.0      11.1644
4     8.0000,0.0     29.0000,0.0     15.0000,0.0     22.0000,0.0      10.7301
4     9.0000,0.0     30.0000,0.0     16.0000,0.0     23.0000,0.0      10.6266
4    10.0000,0.0     31.0000,0.0     17.0000,0.0     24.0000,0.0      10.8947
4    11.0000,0.0     32.0000,0.0     18.0000,0.0     25.0000,0.0       9.8485
4    12.0000,0.0     33.0000,0.0     19.0000,0.0     26.0000,0.0       9.8160
4    13.0000,0.0     34.0000,0.0     20.0000,0.0     27.0000,0.0       9.3393
4    14.0000,0.0     35.0000,0.0     21.0000,0.0     28.0000,0.0       9.5279
4     0.0000,0.0     24.0000,0.0      8.0000,0.0     16.0000,0.0       9.4413
4     1.0000,0.0     25.0000,0.0      9.0000,0.0     17.0000,0.0       9.9243
4     2.0000,0.0     26.0000,0.0     10.0000,0.0     18.0000,0.0      10.8067
4     3.0000,0.0     27.0000,0.0     11.0000,0.0     19.0000,0.0      10.5969
4     4.0000,0.0     28.0000,0.0     12.0000,0.0     20.0000,0.0      10.8952
4     5.0000,0.0     29.0000,0.0     13.0000,0.0     21.0000,0.0      10.6514
4     6.0000,0.0     30.0000,0.0     14.0000,0.0     22.0000,0.0      10.7812
4     7.0000,0.0     31.0000,0.0     15.0000,0.0     23.0000,0.0      10.5057
4     8.0000,0.0     32.0000,0.0     16.0000,0.0     24.0000,0.0      11.1890
4     9.0000,0.0     33.0000,0.0     17.0000,0.0     25.0000,0.0      10.9765
4    10.0000,0.0     34.0000,0.0     18.0000,0.0     26.0000,0.0      10.3855
4    11.0000,0.0     35.0000,0.0     19.0000,0.0     27.0000,0.0       9.7254
4     0.0000,0.0     27.0000,0.0      9.0000,0.0     18.0000,0.0      10.9262
4     1.0000,0.0     28.0000,0.0     10.0000,0.0     19.0000,0.0      11.0209
4     2.0000,0.0     29.0000,0.0     11.0000,0.0     20.0000,0.0      10.8153
4     3.0000,0.0     30.0000,0.0     12.0000,0.0     21.0000,0.0      10.4976
4     4.0000,0.0     31.0000,0.0     13.0000,0.0     22.0000,0.0      10.3881
4     5.0000,0.0     32.0000,0.0     14.0000,0.0     23.0000,0.0      10.9003
4     6.0000,0.0     33.0000,0.0     15.0000,0.0     24.0000,0.0      10.3519
4     7.0000,0.0     34.0000,0.0     16.0000,0.0     25.0000,0.0      10.7706
4     8.0000,0.0     35.0000,0.0     17.0000,0.0     26.0000,0.0      10.3824
4     0.0000,0.0     30.0000,0.0     10.0000,0.0     20.0000,0.0      10.3902
4     1.0000,0.0     31.0000,0.0     11.0000,0.0     21.0000,0.0      10.3061
4     2.0000,0.0     32.0000,0.0     12.0000,0.0     22.0000,0.0      10.4124
4     3.0000,0.0     33.0000,0.0     13.0000,0.0     23.0000,0.0      10.6125
4     4.0000,0.0     34.0000,0.0     14.0000,0.0     24.0000,0.0      10.0714
4     5.0000,0.0     35.0000,0.0     15.0000,0.0     25.0000,0.0      10.4529

RES2DMOD ver. 3.01.87
